XL,A,C,G,S,U,P,loss,nt,label,mass,round_4digits,1+,round_1+,simp_label,methyl_1+,fluoro_1+,azido_1+
0,0,3,0,1,0,4,_H2O,4.0,CCCS+3P-H2O,1139.149435,1139.1494,1140.15726,1140.1573,CCCS+3P,1196.21986,1212.119572,1304.162848
0,0,2,0,1,1,4,_H2O,4.0,CCSU+3P-H2O,1140.133451,1140.1335,1141.1412759999998,1141.1413,CCSU+3P,1197.2038759999998,1213.103588,1305.1468639999998
0,0,4,0,0,0,4,,4.0,CCCC+3P,1140.198827,1140.1988,1141.2066519999998,1141.2067,CCCC+3P,1197.2692519999998,1213.168964,1305.2122399999998
0,0,1,0,1,2,4,_H2O,4.0,CSUU+3P-H2O,1141.117467,1141.1175,1142.125292,1142.1253,CSUU+3P,1198.187892,1214.0876039999998,1306.13088
0,0,3,0,0,1,4,,4.0,CCCU+3P,1141.182843,1141.1828,1142.190668,1142.1907,CCCU+3P,1198.253268,1214.1529799999998,1306.196256
0,0,0,0,1,3,4,_H2O,4.0,SUUU+3P-H2O,1142.101483,1142.1015,1143.1093079999998,1143.1093,SUUU+3P,1199.1719079999998,1215.0716199999997,1307.1148959999998
0,0,2,0,0,2,4,,4.0,CCUU+3P,1142.166859,1142.1669,1143.1746839999998,1143.1747,CCUU+3P,1199.2372839999998,1215.1369959999997,1307.1802719999998
0,0,1,0,0,3,4,,4.0,CUUU+3P,1143.150875,1143.1509,1144.1587,1144.1587,CUUU+3P,1200.2213,1216.121012,1308.164288
0,0,0,0,0,4,4,,4.0,UUUU+3P,1144.134891,1144.1349,1145.1427159999998,1145.1427,UUUU+3P,1201.2053159999998,1217.105028,1309.1483039999998
0,1,3,0,0,0,4,_H2O,4.0,ACCC+3P-H2O,1146.199495,1146.1995,1147.20732,1147.2073,ACCC+3P,1203.26992,1219.169632,1311.212908
0,1,2,0,0,1,4,_H2O,4.0,ACCU+3P-H2O,1147.183511,1147.1835,1148.191336,1148.1913,ACCU+3P,1204.253936,1220.153648,1312.196924
0,1,1,0,0,2,4,_H2O,4.0,ACUU+3P-H2O,1148.167527,1148.1675,1149.175352,1149.1754,ACUU+3P,1205.237952,1221.1376639999999,1313.18094
0,1,0,0,0,3,4,_H2O,4.0,AUUU+3P-H2O,1149.151543,1149.1515,1150.159368,1150.1594,AUUU+3P,1206.221968,1222.1216800000002,1314.164956
0,0,2,0,2,0,4,_H2O,4.0,CCSS+3P-H2O,1156.110608,1156.1106,1157.118433,1157.1184,CCSS+3P,1213.181033,1229.0807450000002,1321.124021
0,0,1,0,2,1,4,_H2O,4.0,CSSU+3P-H2O,1157.094624,1157.0946,1158.102449,1158.1024,CSSU+3P,1214.165049,1230.064761,1322.108037
0,0,3,0,1,0,4,,4.0,CCCS+3P,1157.16,1157.16,1158.167825,1158.1678,CCCS+3P,1214.230425,1230.130137,1322.173413
0,0,0,0,2,2,4,_H2O,4.0,SSUU+3P-H2O,1158.07864,1158.0786,1159.086465,1159.0865,SSUU+3P,1215.149065,1231.048777,1323.092053
0,0,2,0,1,1,4,,4.0,CCSU+3P,1158.144016,1158.144,1159.151841,1159.1518,CCSU+3P,1215.214441,1231.114153,1323.157429
0,0,1,0,1,2,4,,4.0,CSUU+3P,1159.128032,1159.128,1160.135857,1160.1359,CSUU+3P,1216.198457,1232.0981689999999,1324.141445
0,0,0,0,1,3,4,,4.0,SUUU+3P,1160.112048,1160.112,1161.119873,1161.1199,SUUU+3P,1217.182473,1233.0821850000002,1325.125461
0,0,3,1,0,0,4,_H2O,4.0,CCCG+3P-H2O,1162.19441,1162.1944,1163.202235,1163.2022,CCCG+3P,1219.264835,1235.1645469999999,1327.207823
0,1,2,0,1,0,4,_H2O,4.0,ACCS+3P-H2O,1163.160668,1163.1607,1164.168493,1164.1685,ACCS+3P,1220.2310929999999,1236.1308049999998,1328.174081
0,0,2,1,0,1,4,_H2O,4.0,CCGU+3P-H2O,1163.178426,1163.1784,1164.186251,1164.1863,CCGU+3P,1220.248851,1236.1485630000002,1328.191839
0,1,1,0,1,1,4,_H2O,4.0,ACSU+3P-H2O,1164.144684,1164.1447,1165.152509,1165.1525,ACSU+3P,1221.215109,1237.1148210000001,1329.158097
0,0,1,1,0,2,4,_H2O,4.0,CGUU+3P-H2O,1164.162442,1164.1624,1165.170267,1165.1703,CGUU+3P,1221.232867,1237.132579,1329.175855
0,1,3,0,0,0,4,,4.0,ACCC+3P,1164.21006,1164.2101,1165.217885,1165.2179,ACCC+3P,1221.280485,1237.1801970000001,1329.223473
0,1,0,0,1,2,4,_H2O,4.0,ASUU+3P-H2O,1165.1287,1165.1287,1166.136525,1166.1365,ASUU+3P,1222.1991249999999,1238.098837,1330.1421129999999
0,0,0,1,0,3,4,_H2O,4.0,GUUU+3P-H2O,1165.146458,1165.1465,1166.154283,1166.1543,GUUU+3P,1222.216883,1238.116595,1330.159871
0,1,2,0,0,1,4,,4.0,ACCU+3P,1165.194076,1165.1941,1166.201901,1166.2019,ACCU+3P,1222.2645009999999,1238.164213,1330.207489
0,1,1,0,0,2,4,,4.0,ACUU+3P,1166.178092,1166.1781,1167.185917,1167.1859,ACUU+3P,1223.248517,1239.148229,1331.191505
0,1,0,0,0,3,4,,4.0,AUUU+3P,1167.162108,1167.1621,1168.169933,1168.1699,AUUU+3P,1224.2325329999999,1240.1322449999998,1332.175521
0,2,2,0,0,0,4,_H2O,4.0,AACC+3P-H2O,1170.210728,1170.2107,1171.218553,1171.2186,AACC+3P,1227.281153,1243.1808649999998,1335.224141
0,2,1,0,0,1,4,_H2O,4.0,AACU+3P-H2O,1171.194744,1171.1947,1172.2025689999998,1172.2026,AACU+3P,1228.2651689999998,1244.1648809999997,1336.2081569999998
0,2,0,0,0,2,4,_H2O,4.0,AAUU+3P-H2O,1172.17876,1172.1788,1173.186585,1173.1866,AAUU+3P,1229.249185,1245.148897,1337.192173
0,0,1,0,3,0,4,_H2O,4.0,CSSS+3P-H2O,1173.071781,1173.0718,1174.079606,1174.0796,CSSS+3P,1230.142206,1246.041918,1338.085194
0,0,0,0,3,1,4,_H2O,4.0,SSSU+3P-H2O,1174.055797,1174.0558,1175.063622,1175.0636,SSSU+3P,1231.1262219999999,1247.0259339999998,1339.0692099999999
0,0,2,0,2,0,4,,4.0,CCSS+3P,1174.121173,1174.1212,1175.128998,1175.129,CCSS+3P,1231.1915979999999,1247.0913099999998,1339.134586
0,0,1,0,2,1,4,,4.0,CSSU+3P,1175.105189,1175.1052,1176.113014,1176.113,CSSU+3P,1232.175614,1248.0753260000001,1340.118602
0,0,0,0,2,2,4,,4.0,SSUU+3P,1176.089205,1176.0892,1177.09703,1177.097,SSUU+3P,1233.1596299999999,1249.059342,1341.102618
0,0,2,1,1,0,4,_H2O,4.0,CCGS+3P-H2O,1179.155583,1179.1556,1180.163408,1180.1634,CCGS+3P,1236.2260079999999,1252.12572,1344.1689959999999
0,1,1,0,2,0,4,_H2O,4.0,ACSS+3P-H2O,1180.121841,1180.1218,1181.1296659999998,1181.1297,ACSS+3P,1237.1922659999998,1253.091978,1345.1352539999998
0,0,1,1,1,1,4,_H2O,4.0,CGSU+3P-H2O,1180.139599,1180.1396,1181.147424,1181.1474,CGSU+3P,1237.210024,1253.1097359999999,1345.153012
0,0,3,1,0,0,4,,4.0,CCCG+3P,1180.204975,1180.205,1181.2128,1181.2128,CCCG+3P,1237.2754,1253.175112,1345.218388
0,1,0,0,2,1,4,_H2O,4.0,ASSU+3P-H2O,1181.105857,1181.1059,1182.113682,1182.1137,ASSU+3P,1238.176282,1254.0759939999998,1346.11927
0,0,0,1,1,2,4,_H2O,4.0,GSUU+3P-H2O,1181.123615,1181.1236,1182.13144,1182.1314,GSUU+3P,1238.19404,1254.0937520000002,1346.137028
0,1,2,0,1,0,4,,4.0,ACCS+3P,1181.171233,1181.1712,1182.179058,1182.1791,ACCS+3P,1238.241658,1254.1413699999998,1346.184646
0,0,2,1,0,1,4,,4.0,CCGU+3P,1181.188991,1181.189,1182.196816,1182.1968,CCGU+3P,1238.2594159999999,1254.1591279999998,1346.202404
0,1,1,0,1,1,4,,4.0,ACSU+3P,1182.155249,1182.1552,1183.1630739999998,1183.1631,ACSU+3P,1239.2256739999998,1255.1253859999997,1347.1686619999998
0,0,1,1,0,2,4,,4.0,CGUU+3P,1182.173007,1182.173,1183.180832,1183.1808,CGUU+3P,1239.243432,1255.1431440000001,1347.18642
0,1,0,0,1,2,4,,4.0,ASUU+3P,1183.139265,1183.1393,1184.14709,1184.1471,ASUU+3P,1240.20969,1256.109402,1348.152678
0,0,0,1,0,3,4,,4.0,GUUU+3P,1183.157023,1183.157,1184.164848,1184.1648,GUUU+3P,1240.2274479999999,1256.12716,1348.1704359999999
0,1,2,1,0,0,4,_H2O,4.0,ACCG+3P-H2O,1186.205643,1186.2056,1187.213468,1187.2135,ACCG+3P,1243.276068,1259.17578,1351.219056
0,2,1,0,1,0,4,_H2O,4.0,AACS+3P-H2O,1187.171901,1187.1719,1188.1797259999998,1188.1797,AACS+3P,1244.2423259999998,1260.142038,1352.1853139999998
0,1,1,1,0,1,4,_H2O,4.0,ACGU+3P-H2O,1187.189659,1187.1897,1188.1974839999998,1188.1975,ACGU+3P,1244.2600839999998,1260.159796,1352.2030719999998
0,2,0,0,1,1,4,_H2O,4.0,AASU+3P-H2O,1188.155917,1188.1559,1189.163742,1189.1637,AASU+3P,1245.226342,1261.1260539999998,1353.16933
0,1,0,1,0,2,4,_H2O,4.0,AGUU+3P-H2O,1188.173675,1188.1737,1189.1815,1189.1815,AGUU+3P,1245.2441,1261.1438119999998,1353.187088
0,2,2,0,0,0,4,,4.0,AACC+3P,1188.221293,1188.2213,1189.229118,1189.2291,AACC+3P,1245.291718,1261.1914299999999,1353.234706
0,2,1,0,0,1,4,,4.0,AACU+3P,1189.205309,1189.2053,1190.213134,1190.2131,AACU+3P,1246.275734,1262.1754460000002,1354.218722
0,0,0,0,4,0,4,_H2O,4.0,SSSS+3P-H2O,1190.032954,1190.033,1191.040779,1191.0408,SSSS+3P,1247.103379,1263.003091,1355.046367
0,2,0,0,0,2,4,,4.0,AAUU+3P,1190.189325,1190.1893,1191.19715,1191.1972,AAUU+3P,1247.25975,1263.159462,1355.202738
0,0,1,0,3,0,4,,4.0,CSSS+3P,1191.082346,1191.0823,1192.0901709999998,1192.0902,CSSS+3P,1248.1527709999998,1264.052483,1356.0957589999998
0,0,0,0,3,1,4,,4.0,SSSU+3P,1192.066362,1192.0664,1193.074187,1193.0742,SSSU+3P,1249.136787,1265.0364989999998,1357.079775
0,3,1,0,0,0,4,_H2O,4.0,AAAC+3P-H2O,1194.221961,1194.222,1195.229786,1195.2298,AAAC+3P,1251.292386,1267.192098,1359.235374
0,3,0,0,0,1,4,_H2O,4.0,AAAU+3P-H2O,1195.205977,1195.206,1196.213802,1196.2138,AAAU+3P,1252.276402,1268.1761139999999,1360.21939
0,0,1,1,2,0,4,_H2O,4.0,CGSS+3P-H2O,1196.116756,1196.1168,1197.1245809999998,1197.1246,CGSS+3P,1253.1871809999998,1269.0868929999997,1361.1301689999998
0,1,0,0,3,0,4,_H2O,4.0,ASSS+3P-H2O,1197.083014,1197.083,1198.090839,1198.0908,ASSS+3P,1254.153439,1270.053151,1362.096427
0,0,0,1,2,1,4,_H2O,4.0,GSSU+3P-H2O,1197.100772,1197.1008,1198.108597,1198.1086,GSSU+3P,1254.171197,1270.070909,1362.114185
0,0,2,1,1,0,4,,4.0,CCGS+3P,1197.166148,1197.1661,1198.173973,1198.174,CCGS+3P,1254.236573,1270.136285,1362.179561
0,1,1,0,2,0,4,,4.0,ACSS+3P,1198.132406,1198.1324,1199.140231,1199.1402,ACSS+3P,1255.202831,1271.102543,1363.145819
0,0,1,1,1,1,4,,4.0,CGSU+3P,1198.150164,1198.1502,1199.1579889999998,1199.158,CGSU+3P,1255.2205889999998,1271.120301,1363.1635769999998
0,1,0,0,2,1,4,,4.0,ASSU+3P,1199.116422,1199.1164,1200.124247,1200.1242,ASSU+3P,1256.186847,1272.0865589999999,1364.129835
0,0,0,1,1,2,4,,4.0,GSUU+3P,1199.13418,1199.1342,1200.142005,1200.142,GSUU+3P,1256.204605,1272.1043169999998,1364.147593
0,0,4,0,0,0,5,_H2O,4.0,CCCC+4P-H2O,1202.154595,1202.1546,1203.16242,1203.1624,CCCC+4P,1259.22502,1275.1247320000002,1367.168008
0,0,2,2,0,0,4,_H2O,4.0,CCGG+3P-H2O,1202.200558,1202.2006,1203.208383,1203.2084,CCGG+3P,1259.270983,1275.1706949999998,1367.213971
0,0,3,0,0,1,5,_H2O,4.0,CCCU+4P-H2O,1203.138611,1203.1386,1204.146436,1204.1464,CCCU+4P,1260.209036,1276.108748,1368.152024
0,1,1,1,1,0,4,_H2O,4.0,ACGS+3P-H2O,1203.166816,1203.1668,1204.1746409999998,1204.1746,ACGS+3P,1260.2372409999998,1276.1369529999997,1368.1802289999998
0,0,1,2,0,1,4,_H2O,4.0,CGGU+3P-H2O,1203.184574,1203.1846,1204.192399,1204.1924,CGGU+3P,1260.254999,1276.1547110000001,1368.197987
0,0,2,0,0,2,5,_H2O,4.0,CCUU+4P-H2O,1204.122627,1204.1226,1205.130452,1205.1305,CCUU+4P,1261.193052,1277.092764,1369.13604
0,2,0,0,2,0,4,_H2O,4.0,AASS+3P-H2O,1204.133074,1204.1331,1205.140899,1205.1409,AASS+3P,1261.203499,1277.103211,1369.146487
0,1,0,1,1,1,4,_H2O,4.0,AGSU+3P-H2O,1204.150832,1204.1508,1205.158657,1205.1587,AGSU+3P,1261.221257,1277.120969,1369.164245
0,0,0,2,0,2,4,_H2O,4.0,GGUU+3P-H2O,1204.16859,1204.1686,1205.176415,1205.1764,GGUU+3P,1261.2390149999999,1277.138727,1369.182003
0,1,2,1,0,0,4,,4.0,ACCG+3P,1204.216208,1204.2162,1205.224033,1205.224,ACCG+3P,1261.286633,1277.186345,1369.229621
0,0,1,0,0,3,5,_H2O,4.0,CUUU+4P-H2O,1205.106643,1205.1066,1206.114468,1206.1145,CUUU+4P,1262.177068,1278.0767799999999,1370.120056
0,2,1,0,1,0,4,,4.0,AACS+3P,1205.182466,1205.1825,1206.190291,1206.1903,AACS+3P,1262.2528909999999,1278.152603,1370.1958789999999
0,1,1,1,0,1,4,,4.0,ACGU+3P,1205.200224,1205.2002,1206.2080489999998,1206.208,ACGU+3P,1262.2706489999998,1278.170361,1370.2136369999998
0,0,0,0,0,4,5,_H2O,4.0,UUUU+4P-H2O,1206.090659,1206.0907,1207.098484,1207.0985,UUUU+4P,1263.161084,1279.0607960000002,1371.104072
0,2,0,0,1,1,4,,4.0,AASU+3P,1206.166482,1206.1665,1207.174307,1207.1743,AASU+3P,1263.236907,1279.1366189999999,1371.179895
0,1,0,1,0,2,4,,4.0,AGUU+3P,1206.18424,1206.1842,1207.192065,1207.1921,AGUU+3P,1263.254665,1279.1543769999998,1371.197653
0,0,0,0,4,0,4,,4.0,SSSS+3P,1208.043519,1208.0435,1209.051344,1209.0513,SSSS+3P,1265.113944,1281.013656,1373.056932
0,2,1,1,0,0,4,_H2O,4.0,AACG+3P-H2O,1210.216876,1210.2169,1211.224701,1211.2247,AACG+3P,1267.287301,1283.1870130000002,1375.230289
0,3,0,0,1,0,4,_H2O,4.0,AAAS+3P-H2O,1211.183134,1211.1831,1212.190959,1212.191,AAAS+3P,1268.253559,1284.1532710000001,1376.196547
0,2,0,1,0,1,4,_H2O,4.0,AAGU+3P-H2O,1211.200892,1211.2009,1212.208717,1212.2087,AAGU+3P,1268.271317,1284.171029,1376.214305
0,3,1,0,0,0,4,,4.0,AAAC+3P,1212.232526,1212.2325,1213.240351,1213.2404,AAAC+3P,1269.302951,1285.202663,1377.245939
0,0,0,1,3,0,4,_H2O,4.0,GSSS+3P-H2O,1213.077929,1213.0779,1214.085754,1214.0858,GSSS+3P,1270.148354,1286.0480659999998,1378.091342
0,3,0,0,0,1,4,,4.0,AAAU+3P,1213.216542,1213.2165,1214.2243669999998,1214.2244,AAAU+3P,1270.2869669999998,1286.186679,1378.2299549999998
0,0,1,1,2,0,4,,4.0,CGSS+3P,1214.127321,1214.1273,1215.1351459999998,1215.1351,CGSS+3P,1271.1977459999998,1287.0974579999997,1379.1407339999998
0,1,0,0,3,0,4,,4.0,ASSS+3P,1215.093579,1215.0936,1216.101404,1216.1014,ASSS+3P,1272.164004,1288.063716,1380.106992
0,0,0,1,2,1,4,,4.0,GSSU+3P,1215.111337,1215.1113,1216.119162,1216.1192,GSSU+3P,1272.181762,1288.081474,1380.12475
0,4,0,0,0,0,4,_H2O,4.0,AAAA+3P-H2O,1218.233194,1218.2332,1219.2410189999998,1219.241,AAAA+3P,1275.3036189999998,1291.2033309999997,1383.2466069999998
0,0,3,0,1,0,5,_H2O,4.0,CCCS+4P-H2O,1219.115768,1219.1158,1220.1235929999998,1220.1236,CCCS+4P,1276.1861929999998,1292.085905,1384.1291809999998
0,0,1,2,1,0,4,_H2O,4.0,CGGS+3P-H2O,1219.161731,1219.1617,1220.1695559999998,1220.1696,CGGS+3P,1276.2321559999998,1292.131868,1384.1751439999998
0,0,2,0,1,1,5,_H2O,4.0,CCSU+4P-H2O,1220.099784,1220.0998,1221.107609,1221.1076,CCSU+4P,1277.1702089999999,1293.0699209999998,1385.113197
0,1,0,1,2,0,4,_H2O,4.0,AGSS+3P-H2O,1220.127989,1220.128,1221.135814,1221.1358,AGSS+3P,1277.198414,1293.0981259999999,1385.141402
0,0,0,2,1,1,4,_H2O,4.0,GGSU+3P-H2O,1220.145747,1220.1457,1221.153572,1221.1536,GGSU+3P,1277.216172,1293.1158839999998,1385.15916
0,0,4,0,0,0,5,,4.0,CCCC+4P,1220.16516,1220.1652,1221.172985,1221.173,CCCC+4P,1277.235585,1293.1352969999998,1385.178573
0,0,2,2,0,0,4,,4.0,CCGG+3P,1220.211123,1220.2111,1221.218948,1221.2189,CCGG+3P,1277.281548,1293.1812599999998,1385.224536
0,0,1,0,1,2,5,_H2O,4.0,CSUU+4P-H2O,1221.0838,1221.0838,1222.091625,1222.0916,CSUU+4P,1278.154225,1294.0539370000001,1386.097213
0,0,3,0,0,1,5,,4.0,CCCU+4P,1221.149176,1221.1492,1222.1570009999998,1222.157,CCCU+4P,1278.2196009999998,1294.1193129999997,1386.1625889999998
0,1,1,1,1,0,4,,4.0,ACGS+3P,1221.177381,1221.1774,1222.185206,1222.1852,ACGS+3P,1278.247806,1294.1475180000002,1386.190794
0,0,1,2,0,1,4,,4.0,CGGU+3P,1221.195139,1221.1951,1222.2029639999998,1222.203,CGGU+3P,1278.2655639999998,1294.1652759999997,1386.2085519999998
0,0,0,0,1,3,5,_H2O,4.0,SUUU+4P-H2O,1222.067816,1222.0678,1223.075641,1223.0756,SUUU+4P,1279.1382409999999,1295.037953,1387.081229
0,0,2,0,0,2,5,,4.0,CCUU+4P,1222.133192,1222.1332,1223.141017,1223.141,CCUU+4P,1279.203617,1295.103329,1387.146605
0,2,0,0,2,0,4,,4.0,AASS+3P,1222.143639,1222.1436,1223.1514639999998,1223.1515,AASS+3P,1279.2140639999998,1295.1137759999997,1387.1570519999998
0,1,0,1,1,1,4,,4.0,AGSU+3P,1222.161397,1222.1614,1223.169222,1223.1692,AGSU+3P,1279.231822,1295.131534,1387.17481
0,0,0,2,0,2,4,,4.0,GGUU+3P,1222.179155,1222.1792,1223.18698,1223.187,GGUU+3P,1279.24958,1295.149292,1387.192568
0,0,1,0,0,3,5,,4.0,CUUU+4P,1223.117208,1223.1172,1224.1250329999998,1224.125,CUUU+4P,1280.1876329999998,1296.087345,1388.1306209999998
0,0,0,0,0,4,5,,4.0,UUUU+4P,1224.101224,1224.1012,1225.109049,1225.109,UUUU+4P,1281.171649,1297.0713609999998,1389.114637
0,1,3,0,0,0,5,_H2O,4.0,ACCC+4P-H2O,1226.165828,1226.1658,1227.1736529999998,1227.1737,ACCC+4P,1283.2362529999998,1299.135965,1391.1792409999998
0,1,1,2,0,0,4,_H2O,4.0,ACGG+3P-H2O,1226.211791,1226.2118,1227.219616,1227.2196,ACGG+3P,1283.282216,1299.181928,1391.225204
0,1,2,0,0,1,5,_H2O,4.0,ACCU+4P-H2O,1227.149844,1227.1498,1228.157669,1228.1577,ACCU+4P,1284.220269,1300.1199809999998,1392.163257
0,2,0,1,1,0,4,_H2O,4.0,AAGS+3P-H2O,1227.178049,1227.178,1228.185874,1228.1859,AAGS+3P,1284.248474,1300.148186,1392.191462
0,1,0,2,0,1,4,_H2O,4.0,AGGU+3P-H2O,1227.195807,1227.1958,1228.203632,1228.2036,AGGU+3P,1284.266232,1300.1659439999999,1392.20922
0,1,1,0,0,2,5,_H2O,4.0,ACUU+4P-H2O,1228.13386,1228.1339,1229.1416849999998,1229.1417,ACUU+4P,1285.2042849999998,1301.1039969999997,1393.1472729999998
0,2,1,1,0,0,4,,4.0,AACG+3P,1228.227441,1228.2274,1229.235266,1229.2353,AACG+3P,1285.2978659999999,1301.1975779999998,1393.240854
0,1,0,0,0,3,5,_H2O,4.0,AUUU+4P-H2O,1229.117876,1229.1179,1230.125701,1230.1257,AUUU+4P,1286.188301,1302.088013,1394.131289
0,3,0,0,1,0,4,,4.0,AAAS+3P,1229.193699,1229.1937,1230.2015239999998,1230.2015,AAAS+3P,1286.2641239999998,1302.1638359999997,1394.2071119999998
0,2,0,1,0,1,4,,4.0,AAGU+3P,1229.211457,1229.2115,1230.219282,1230.2193,AAGU+3P,1286.281882,1302.1815940000001,1394.22487
0,0,0,1,3,0,4,,4.0,GSSS+3P,1231.088494,1231.0885,1232.096319,1232.0963,GSSS+3P,1288.158919,1304.0586309999999,1396.101907
0,3,0,1,0,0,4,_H2O,4.0,AAAG+3P-H2O,1234.228109,1234.2281,1235.2359339999998,1235.2359,AAAG+3P,1291.2985339999998,1307.198246,1399.2415219999998
0,0,2,0,2,0,5,_H2O,4.0,CCSS+4P-H2O,1236.076941,1236.0769,1237.084766,1237.0848,CCSS+4P,1293.147366,1309.047078,1401.090354
0,0,0,2,2,0,4,_H2O,4.0,GGSS+3P-H2O,1236.122904,1236.1229,1237.130729,1237.1307,GGSS+3P,1293.193329,1309.093041,1401.136317
0,4,0,0,0,0,4,,4.0,AAAA+3P,1236.243759,1236.2438,1237.251584,1237.2516,AAAA+3P,1293.314184,1309.2138960000002,1401.257172
0,0,1,0,2,1,5,_H2O,4.0,CSSU+4P-H2O,1237.060957,1237.061,1238.0687819999998,1238.0688,CSSU+4P,1294.1313819999998,1310.031094,1402.0743699999998
0,0,3,0,1,0,5,,4.0,CCCS+4P,1237.126333,1237.1263,1238.1341579999998,1238.1342,CCCS+4P,1294.1967579999998,1310.09647,1402.1397459999998
0,0,1,2,1,0,4,,4.0,CGGS+3P,1237.172296,1237.1723,1238.180121,1238.1801,CGGS+3P,1294.242721,1310.142433,1402.185709
0,0,0,0,2,2,5,_H2O,4.0,SSUU+4P-H2O,1238.044973,1238.045,1239.052798,1239.0528,SSUU+4P,1295.115398,1311.0151099999998,1403.058386
0,0,2,0,1,1,5,,4.0,CCSU+4P,1238.110349,1238.1103,1239.118174,1239.1182,CCSU+4P,1295.180774,1311.0804859999998,1403.123762
0,1,0,1,2,0,4,,4.0,AGSS+3P,1238.138554,1238.1386,1239.146379,1239.1464,AGSS+3P,1295.208979,1311.108691,1403.151967
0,0,0,2,1,1,4,,4.0,GGSU+3P,1238.156312,1238.1563,1239.164137,1239.1641,GGSU+3P,1295.226737,1311.1264489999999,1403.169725
0,0,1,0,1,2,5,,4.0,CSUU+4P,1239.094365,1239.0944,1240.1021899999998,1240.1022,CSUU+4P,1296.1647899999998,1312.0645019999997,1404.1077779999998
0,0,0,0,1,3,5,,4.0,SUUU+4P,1240.078381,1240.0784,1241.086206,1241.0862,SUUU+4P,1297.148806,1313.048518,1405.091794
0,0,3,1,0,0,5,_H2O,4.0,CCCG+4P-H2O,1242.160743,1242.1607,1243.1685679999998,1243.1686,CCCG+4P,1299.2311679999998,1315.1308799999997,1407.1741559999998
0,0,1,3,0,0,4,_H2O,4.0,CGGG+3P-H2O,1242.206706,1242.2067,1243.214531,1243.2145,CGGG+3P,1299.277131,1315.1768430000002,1407.220119
0,1,2,0,1,0,5,_H2O,4.0,ACCS+4P-H2O,1243.127001,1243.127,1244.134826,1244.1348,ACCS+4P,1300.197426,1316.097138,1408.140414
0,0,2,1,0,1,5,_H2O,4.0,CCGU+4P-H2O,1243.144759,1243.1448,1244.152584,1244.1526,CCGU+4P,1300.215184,1316.114896,1408.158172
0,1,0,2,1,0,4,_H2O,4.0,AGGS+3P-H2O,1243.172964,1243.173,1244.180789,1244.1808,AGGS+3P,1300.243389,1316.1431010000001,1408.186377
0,0,0,3,0,1,4,_H2O,4.0,GGGU+3P-H2O,1243.190722,1243.1907,1244.198547,1244.1985,GGGU+3P,1300.261147,1316.160859,1408.204135
0,1,1,0,1,1,5,_H2O,4.0,ACSU+4P-H2O,1244.111017,1244.111,1245.118842,1245.1188,ACSU+4P,1301.181442,1317.081154,1409.12443
0,0,1,1,0,2,5,_H2O,4.0,CGUU+4P-H2O,1244.128775,1244.1288,1245.1365999999998,1245.1366,CGUU+4P,1301.1991999999998,1317.098912,1409.1421879999998
0,1,3,0,0,0,5,,4.0,ACCC+4P,1244.176393,1244.1764,1245.184218,1245.1842,ACCC+4P,1301.246818,1317.14653,1409.189806
0,1,1,2,0,0,4,,4.0,ACGG+3P,1244.222356,1244.2224,1245.230181,1245.2302,ACGG+3P,1301.2927809999999,1317.192493,1409.235769
0,1,0,0,1,2,5,_H2O,4.0,ASUU+4P-H2O,1245.095033,1245.095,1246.102858,1246.1029,ASUU+4P,1302.165458,1318.0651699999999,1410.108446
0,0,0,1,0,3,5,_H2O,4.0,GUUU+4P-H2O,1245.112791,1245.1128,1246.120616,1246.1206,GUUU+4P,1302.183216,1318.0829279999998,1410.126204
0,1,2,0,0,1,5,,4.0,ACCU+4P,1245.160409,1245.1604,1246.168234,1246.1682,ACCU+4P,1302.230834,1318.1305459999999,1410.173822
0,2,0,1,1,0,4,,4.0,AAGS+3P,1245.188614,1245.1886,1246.1964389999998,1246.1964,AAGS+3P,1302.2590389999998,1318.158751,1410.2020269999998
0,1,0,2,0,1,4,,4.0,AGGU+3P,1245.206372,1245.2064,1246.214197,1246.2142,AGGU+3P,1302.276797,1318.176509,1410.219785
0,1,1,0,0,2,5,,4.0,ACUU+4P,1246.144425,1246.1444,1247.15225,1247.1522,ACUU+4P,1303.21485,1319.1145620000002,1411.157838
0,1,0,0,0,3,5,,4.0,AUUU+4P,1247.128441,1247.1284,1248.136266,1248.1363,AUUU+4P,1304.198866,1320.098578,1412.141854
0,2,2,0,0,0,5,_H2O,4.0,AACC+4P-H2O,1250.177061,1250.1771,1251.184886,1251.1849,AACC+4P,1307.247486,1323.1471980000001,1415.190474
0,2,0,2,0,0,4,_H2O,4.0,AAGG+3P-H2O,1250.223024,1250.223,1251.2308489999998,1251.2308,AAGG+3P,1307.2934489999998,1323.1931609999997,1415.2364369999998
0,2,1,0,0,1,5,_H2O,4.0,AACU+4P-H2O,1251.161077,1251.1611,1252.168902,1252.1689,AACU+4P,1308.2315019999999,1324.131214,1416.1744899999999
0,2,0,0,0,2,5,_H2O,4.0,AAUU+4P-H2O,1252.145093,1252.1451,1253.152918,1253.1529,AAUU+4P,1309.215518,1325.1152299999999,1417.158506
0,3,0,1,0,0,4,,4.0,AAAG+3P,1252.238674,1252.2387,1253.246499,1253.2465,AAAG+3P,1309.309099,1325.208811,1417.252087
0,0,1,0,3,0,5,_H2O,4.0,CSSS+4P-H2O,1253.038114,1253.0381,1254.045939,1254.0459,CSSS+4P,1310.108539,1326.0082510000002,1418.051527
