XL,A,C,G,S,U,P,loss,nt,label,mass,round_4digits,1+,round_1+,simp_label
0,0,1,0,1,0,2,_H2O,2.0,CS+P-H2O,529.066855,529.0669,530.0746800000001,530.0747,CS+P
0,0,0,0,1,1,2,_H2O,2.0,SU+P-H2O,530.050871,530.0509,531.058696,531.0587,SU+P
0,0,2,0,0,0,2,,2.0,CC+P,530.116247,530.1162,531.1240720000001,531.1241,CC+P
0,0,1,0,0,1,2,,2.0,CU+P,531.100263,531.1003,532.1080880000001,532.1081,CU+P
0,0,0,0,0,2,2,,2.0,UU+P,532.084279,532.0843,533.0921040000001,533.0921,UU+P
0,1,1,0,0,0,2,_H2O,2.0,AC+P-H2O,536.116915,536.1169,537.12474,537.1247,AC+P
0,1,0,0,0,1,2,_H2O,2.0,AU+P-H2O,537.100931,537.1009,538.108756,538.1088,AU+P
0,0,0,0,2,0,2,_H2O,2.0,SS+P-H2O,546.028028,546.028,547.035853,547.0359,SS+P
0,0,1,0,1,0,2,,2.0,CS+P,547.07742,547.0774,548.085245,548.0852,CS+P
0,0,0,0,1,1,2,,2.0,SU+P,548.061436,548.0614,549.069261,549.0693,SU+P
0,0,1,1,0,0,2,_H2O,2.0,CG+P-H2O,552.11183,552.1118,553.1196550000001,553.1197,CG+P
0,1,0,0,1,0,2,_H2O,2.0,AS+P-H2O,553.078088,553.0781,554.085913,554.0859,AS+P
0,0,0,1,0,1,2,_H2O,2.0,GU+P-H2O,553.095846,553.0958,554.1036710000001,554.1037,GU+P
0,1,1,0,0,0,2,,2.0,AC+P,554.12748,554.1275,555.135305,555.1353,AC+P
0,1,0,0,0,1,2,,2.0,AU+P,555.111496,555.1115,556.119321,556.1193,AU+P
0,2,0,0,0,0,2,_H2O,2.0,AA+P-H2O,560.128148,560.1281,561.135973,561.136,AA+P
0,0,0,0,2,0,2,,2.0,SS+P,564.038593,564.0386,565.046418,565.0464,SS+P
0,0,0,1,1,0,2,_H2O,2.0,GS+P-H2O,569.073003,569.073,570.080828,570.0808,GS+P
0,0,1,1,0,0,2,,2.0,CG+P,570.122395,570.1224,571.13022,571.1302,CG+P
0,1,0,0,1,0,2,,2.0,AS+P,571.088653,571.0887,572.096478,572.0965,AS+P
0,0,0,1,0,1,2,,2.0,GU+P,571.106411,571.1064,572.114236,572.1142,GU+P
0,1,0,1,0,0,2,_H2O,2.0,AG+P-H2O,576.123063,576.1231,577.130888,577.1309,AG+P
0,2,0,0,0,0,2,,2.0,AA+P,578.138713,578.1387,579.1465380000001,579.1465,AA+P
0,0,0,1,1,0,2,,2.0,GS+P,587.083568,587.0836,588.091393,588.0914,GS+P
0,0,2,0,0,0,3,_H2O,2.0,CC+2P-H2O,592.072015,592.072,593.07984,593.0798,CC+2P
0,0,0,2,0,0,2,_H2O,2.0,GG+P-H2O,592.117978,592.118,593.125803,593.1258,GG+P
0,0,1,0,0,1,3,_H2O,2.0,CU+2P-H2O,593.056031,593.056,594.063856,594.0639,CU+2P
0,0,0,0,0,2,3,_H2O,2.0,UU+2P-H2O,594.040047,594.04,595.047872,595.0479,UU+2P
0,1,0,1,0,0,2,,2.0,AG+P,594.133628,594.1336,595.1414530000001,595.1415,AG+P
0,0,1,0,1,0,3,_H2O,2.0,CS+2P-H2O,609.033188,609.0332,610.041013,610.041,CS+2P
0,0,0,0,1,1,3,_H2O,2.0,SU+2P-H2O,610.017204,610.0172,611.025029,611.025,SU+2P
0,0,2,0,0,0,3,,2.0,CC+2P,610.08258,610.0826,611.090405,611.0904,CC+2P
0,0,0,2,0,0,2,,2.0,GG+P,610.128543,610.1285,611.1363680000001,611.1364,GG+P
0,0,1,0,0,1,3,,2.0,CU+2P,611.066596,611.0666,612.074421,612.0744,CU+2P
0,0,0,0,0,2,3,,2.0,UU+2P,612.050612,612.0506,613.058437,613.0584,UU+2P
0,1,1,0,0,0,3,_H2O,2.0,AC+2P-H2O,616.083248,616.0832,617.091073,617.0911,AC+2P
0,1,0,0,0,1,3,_H2O,2.0,AU+2P-H2O,617.067264,617.0673,618.075089,618.0751,AU+2P
0,0,0,0,2,0,3,_H2O,2.0,SS+2P-H2O,625.994361,625.9944,627.002186,627.0022,SS+2P
0,0,1,0,1,0,3,,2.0,CS+2P,627.043753,627.0438,628.0515780000001,628.0516,CS+2P
0,0,0,0,1,1,3,,2.0,SU+2P,628.027769,628.0278,629.0355940000001,629.0356,SU+2P
0,0,1,1,0,0,3,_H2O,2.0,CG+2P-H2O,632.078163,632.0782,633.085988,633.086,CG+2P
0,1,0,0,1,0,3,_H2O,2.0,AS+2P-H2O,633.0444209999999,633.0444,634.052246,634.0522,AS+2P
0,0,0,1,0,1,3,_H2O,2.0,GU+2P-H2O,633.062179,633.0622,634.070004,634.07,GU+2P
0,1,1,0,0,0,3,,2.0,AC+2P,634.093813,634.0938,635.101638,635.1016,AC+2P
0,1,0,0,0,1,3,,2.0,AU+2P,635.077829,635.0778,636.085654,636.0857,AU+2P
0,2,0,0,0,0,3,_H2O,2.0,AA+2P-H2O,640.094481,640.0945,641.102306,641.1023,AA+2P
0,0,0,0,2,0,3,,2.0,SS+2P,644.004926,644.0049,645.012751,645.0128,SS+2P
0,0,0,1,1,0,3,_H2O,2.0,GS+2P-H2O,649.039336,649.0393,650.0471610000001,650.0472,GS+2P
0,0,1,1,0,0,3,,2.0,CG+2P,650.088728,650.0887,651.096553,651.0966,CG+2P
0,1,0,0,1,0,3,,2.0,AS+2P,651.054986,651.055,652.062811,652.0628,AS+2P
0,0,0,1,0,1,3,,2.0,GU+2P,651.072744,651.0727,652.080569,652.0806,GU+2P
0,1,0,1,0,0,3,_H2O,2.0,AG+2P-H2O,656.089396,656.0894,657.097221,657.0972,AG+2P
0,2,0,0,0,0,3,,2.0,AA+2P,658.105046,658.105,659.112871,659.1129,AA+2P
0,0,0,1,1,0,3,,2.0,GS+2P,667.049901,667.0499,668.057726,668.0577,GS+2P
0,0,2,0,0,0,4,_H2O,2.0,CC+3P-H2O,672.038348,672.0383,673.0461730000001,673.0462,CC+3P
0,0,0,2,0,0,3,_H2O,2.0,GG+2P-H2O,672.084311,672.0843,673.092136,673.0921,GG+2P
0,0,1,0,0,1,4,_H2O,2.0,CU+3P-H2O,673.022364,673.0224,674.0301890000001,674.0302,CU+3P
0,0,0,0,0,2,4,_H2O,2.0,UU+3P-H2O,674.00638,674.0064,675.0142050000001,675.0142,UU+3P
0,1,0,1,0,0,3,,2.0,AG+2P,674.099961,674.1,675.107786,675.1078,AG+2P
0,0,1,0,1,0,4,_H2O,2.0,CS+3P-H2O,688.999521,688.9995,690.007346,690.0073,CS+3P
0,0,0,0,1,1,4,_H2O,2.0,SU+3P-H2O,689.983537,689.9835,690.991362,690.9914,SU+3P
0,0,2,0,0,0,4,,2.0,CC+3P,690.048913,690.0489,691.056738,691.0567,CC+3P
0,0,0,2,0,0,3,,2.0,GG+2P,690.094876,690.0949,691.102701,691.1027,GG+2P
0,0,1,0,0,1,4,,2.0,CU+3P,691.032929,691.0329,692.040754,692.0408,CU+3P
0,0,0,0,0,2,4,,2.0,UU+3P,692.016945,692.0169,693.02477,693.0248,UU+3P
0,1,1,0,0,0,4,_H2O,2.0,AC+3P-H2O,696.049581,696.0496,697.057406,697.0574,AC+3P
0,1,0,0,0,1,4,_H2O,2.0,AU+3P-H2O,697.033597,697.0336,698.041422,698.0414,AU+3P
0,0,0,0,2,0,4,_H2O,2.0,SS+3P-H2O,705.960694,705.9607,706.968519,706.9685,SS+3P
0,0,1,0,1,0,4,,2.0,CS+3P,707.010086,707.0101,708.017911,708.0179,CS+3P
0,0,0,0,1,1,4,,2.0,SU+3P,707.994102,707.9941,709.001927,709.0019,SU+3P
0,0,1,1,0,0,4,_H2O,2.0,CG+3P-H2O,712.044496,712.0445,713.052321,713.0523,CG+3P
0,1,0,0,1,0,4,_H2O,2.0,AS+3P-H2O,713.010754,713.0108,714.018579,714.0186,AS+3P
0,0,0,1,0,1,4,_H2O,2.0,GU+3P-H2O,713.028512,713.0285,714.036337,714.0363,GU+3P
0,1,1,0,0,0,4,,2.0,AC+3P,714.060146,714.0601,715.0679710000001,715.068,AC+3P
0,1,0,0,0,1,4,,2.0,AU+3P,715.044162,715.0442,716.051987,716.052,AU+3P
0,2,0,0,0,0,4,_H2O,2.0,AA+3P-H2O,720.0608139999999,720.0608,721.068639,721.0686,AA+3P
0,0,0,0,2,0,4,,2.0,SS+3P,723.9712589999999,723.9713,724.979084,724.9791,SS+3P
0,0,0,1,1,0,4,_H2O,2.0,GS+3P-H2O,729.0056689999999,729.0057,730.0134939999999,730.0135,GS+3P
0,0,1,1,0,0,4,,2.0,CG+3P,730.055061,730.0551,731.062886,731.0629,CG+3P
0,1,0,0,1,0,4,,2.0,AS+3P,731.021319,731.0213,732.029144,732.0291,AS+3P
0,0,0,1,0,1,4,,2.0,GU+3P,731.0390769999999,731.0391,732.0469019999999,732.0469,GU+3P
0,1,0,1,0,0,4,_H2O,2.0,AG+3P-H2O,736.0557289999999,736.0557,737.063554,737.0636,AG+3P
0,2,0,0,0,0,4,,2.0,AA+3P,738.071379,738.0714,739.079204,739.0792,AA+3P
0,0,0,1,1,0,4,,2.0,GS+3P,747.0162339999999,747.0162,748.024059,748.0241,GS+3P
0,0,0,2,0,0,4,_H2O,2.0,GG+3P-H2O,752.0506439999999,752.0506,753.058469,753.0585,GG+3P
0,1,0,1,0,0,4,,2.0,AG+3P,754.066294,754.0663,755.074119,755.0741,AG+3P
0,0,0,2,0,0,4,,2.0,GG+3P,770.061209,770.0612,771.069034,771.069,GG+3P
0,0,3,0,0,0,3,_H2O,3.0,CCC+2P-H2O,817.146972,817.147,818.154797,818.1548,CCC+2P
0,0,2,0,0,1,3,_H2O,3.0,CCU+2P-H2O,818.1309879999999,818.131,819.1388129999999,819.1388,CCU+2P
0,0,1,0,0,2,3,_H2O,3.0,CUU+2P-H2O,819.115004,819.115,820.122829,820.1228,CUU+2P
0,0,0,0,0,3,3,_H2O,3.0,UUU+2P-H2O,820.0990200000001,820.099,821.1068450000001,821.1068,UUU+2P
0,0,2,0,1,0,3,_H2O,3.0,CCS+2P-H2O,834.1081449999999,834.1081,835.11597,835.116,CCS+2P
0,0,1,0,1,1,3,_H2O,3.0,CSU+2P-H2O,835.092161,835.0922,836.0999860000001,836.1,CSU+2P
0,0,3,0,0,0,3,,3.0,CCC+2P,835.157537,835.1575,836.1653620000001,836.1654,CCC+2P
0,0,0,0,1,2,3,_H2O,3.0,SUU+2P-H2O,836.0761769999999,836.0762,837.0840019999999,837.084,SUU+2P
0,0,2,0,0,1,3,,3.0,CCU+2P,836.1415529999999,836.1416,837.149378,837.1494,CCU+2P
0,0,1,0,0,2,3,,3.0,CUU+2P,837.125569,837.1256,838.1333940000001,838.1334,CUU+2P
0,0,0,0,0,3,3,,3.0,UUU+2P,838.1095849999999,838.1096,839.11741,839.1174,UUU+2P
0,1,2,0,0,0,3,_H2O,3.0,ACC+2P-H2O,841.158205,841.1582,842.16603,842.166,ACC+2P
0,1,1,0,0,1,3,_H2O,3.0,ACU+2P-H2O,842.1422210000001,842.1422,843.1500460000001,843.15,ACU+2P
0,1,0,0,0,2,3,_H2O,3.0,AUU+2P-H2O,843.126237,843.1262,844.134062,844.1341,AUU+2P
0,0,1,0,2,0,3,_H2O,3.0,CSS+2P-H2O,851.0693180000001,851.0693,852.0771430000001,852.0771,CSS+2P
0,0,0,0,2,1,3,_H2O,3.0,SSU+2P-H2O,852.053334,852.0533,853.061159,853.0612,SSU+2P
0,0,2,0,1,0,3,,3.0,CCS+2P,852.11871,852.1187,853.126535,853.1265,CCS+2P
0,0,1,0,1,1,3,,3.0,CSU+2P,853.1027260000001,853.1027,854.1105510000001,854.1106,CSU+2P
0,0,0,0,1,2,3,,3.0,SUU+2P,854.086742,854.0867,855.094567,855.0946,SUU+2P
0,0,2,1,0,0,3,_H2O,3.0,CCG+2P-H2O,857.15312,857.1531,858.160945,858.1609,CCG+2P
0,1,1,0,1,0,3,_H2O,3.0,ACS+2P-H2O,858.1193780000001,858.1194,859.1272030000001,859.1272,ACS+2P
0,0,1,1,0,1,3,_H2O,3.0,CGU+2P-H2O,858.137136,858.1371,859.1449610000001,859.145,CGU+2P
0,1,0,0,1,1,3,_H2O,3.0,ASU+2P-H2O,859.103394,859.1034,860.111219,860.1112,ASU+2P
0,0,0,1,0,2,3,_H2O,3.0,GUU+2P-H2O,859.1211519999999,859.1212,860.128977,860.129,GUU+2P
0,1,2,0,0,0,3,,3.0,ACC+2P,859.16877,859.1688,860.176595,860.1766,ACC+2P
0,1,1,0,0,1,3,,3.0,ACU+2P,860.1527860000001,860.1528,861.1606110000001,861.1606,ACU+2P
0,1,0,0,0,2,3,,3.0,AUU+2P,861.136802,861.1368,862.144627,862.1446,AUU+2P
0,2,1,0,0,0,3,_H2O,3.0,AAC+2P-H2O,865.1694379999999,865.1694,866.1772629999999,866.1773,AAC+2P
0,2,0,0,0,1,3,_H2O,3.0,AAU+2P-H2O,866.153454,866.1535,867.161279,867.1613,AAU+2P
0,0,0,0,3,0,3,_H2O,3.0,SSS+2P-H2O,868.030491,868.0305,869.038316,869.0383,SSS+2P
0,0,1,0,2,0,3,,3.0,CSS+2P,869.0798830000001,869.0799,870.0877080000001,870.0877,CSS+2P
0,0,0,0,2,1,3,,3.0,SSU+2P,870.063899,870.0639,871.071724,871.0717,SSU+2P
0,0,1,1,1,0,3,_H2O,3.0,CGS+2P-H2O,874.1142930000001,874.1143,875.1221180000001,875.1221,CGS+2P
0,1,0,0,2,0,3,_H2O,3.0,ASS+2P-H2O,875.080551,875.0806,876.088376,876.0884,ASS+2P
0,0,0,1,1,1,3,_H2O,3.0,GSU+2P-H2O,875.098309,875.0983,876.106134,876.1061,GSU+2P
0,0,2,1,0,0,3,,3.0,CCG+2P,875.163685,875.1637,876.17151,876.1715,CCG+2P
0,1,1,0,1,0,3,,3.0,ACS+2P,876.1299429999999,876.1299,877.1377679999999,877.1378,ACS+2P
0,0,1,1,0,1,3,,3.0,CGU+2P,876.1477010000001,876.1477,877.1555260000001,877.1555,CGU+2P
0,1,0,0,1,1,3,,3.0,ASU+2P,877.113959,877.114,878.121784,878.1218,ASU+2P
0,0,0,1,0,2,3,,3.0,GUU+2P,877.131717,877.1317,878.139542,878.1395,GUU+2P
0,1,1,1,0,0,3,_H2O,3.0,ACG+2P-H2O,881.1643529999999,881.1644,882.1721779999999,882.1722,ACG+2P
0,2,0,0,1,0,3,_H2O,3.0,AAS+2P-H2O,882.130611,882.1306,883.1384360000001,883.1384,AAS+2P
0,1,0,1,0,1,3,_H2O,3.0,AGU+2P-H2O,882.148369,882.1484,883.156194,883.1562,AGU+2P
0,2,1,0,0,0,3,,3.0,AAC+2P,883.1800029999999,883.18,884.187828,884.1878,AAC+2P
0,2,0,0,0,1,3,,3.0,AAU+2P,884.164019,884.164,885.1718440000001,885.1718,AAU+2P
0,0,0,0,3,0,3,,3.0,SSS+2P,886.041056,886.0411,887.048881,887.0489,SSS+2P
0,3,0,0,0,0,3,_H2O,3.0,AAA+2P-H2O,889.1806710000001,889.1807,890.1884960000001,890.1885,AAA+2P
0,0,0,1,2,0,3,_H2O,3.0,GSS+2P-H2O,891.075466,891.0755,892.083291,892.0833,GSS+2P
0,0,1,1,1,0,3,,3.0,CGS+2P,892.1248579999999,892.1249,893.1326829999999,893.1327,CGS+2P
0,1,0,0,2,0,3,,3.0,ASS+2P,893.091116,893.0911,894.0989410000001,894.0989,ASS+2P
0,0,0,1,1,1,3,,3.0,GSU+2P,893.108874,893.1089,894.116699,894.1167,GSU+2P
0,0,3,0,0,0,4,_H2O,3.0,CCC+3P-H2O,897.1133050000001,897.1133,898.1211300000001,898.1211,CCC+3P
0,0,1,2,0,0,3,_H2O,3.0,CGG+2P-H2O,897.1592680000001,897.1593,898.1670930000001,898.1671,CGG+2P
0,0,2,0,0,1,4,_H2O,3.0,CCU+3P-H2O,898.097321,898.0973,899.105146,899.1051,CCU+3P
0,1,0,1,1,0,3,_H2O,3.0,AGS+2P-H2O,898.125526,898.1255,899.1333510000001,899.1334,AGS+2P
0,0,0,2,0,1,3,_H2O,3.0,GGU+2P-H2O,898.143284,898.1433,899.151109,899.1511,GGU+2P
0,0,1,0,0,2,4,_H2O,3.0,CUU+3P-H2O,899.0813370000001,899.0813,900.0891620000001,900.0892,CUU+3P
0,1,1,1,0,0,3,,3.0,ACG+2P,899.1749179999999,899.1749,900.182743,900.1827,ACG+2P
0,0,0,0,0,3,4,_H2O,3.0,UUU+3P-H2O,900.065353,900.0654,901.073178,901.0732,UUU+3P
0,2,0,0,1,0,3,,3.0,AAS+2P,900.1411760000001,900.1412,901.1490010000001,901.149,AAS+2P
0,1,0,1,0,1,3,,3.0,AGU+2P,900.158934,900.1589,901.1667590000001,901.1668,AGU+2P
0,2,0,1,0,0,3,_H2O,3.0,AAG+2P-H2O,905.1755860000001,905.1756,906.1834110000001,906.1834,AAG+2P
0,3,0,0,0,0,3,,3.0,AAA+2P,907.1912359999999,907.1912,908.1990609999999,908.1991,AAA+2P
0,0,0,1,2,0,3,,3.0,GSS+2P,909.086031,909.086,910.0938560000001,910.0939,GSS+2P
0,0,2,0,1,0,4,_H2O,3.0,CCS+3P-H2O,914.074478,914.0745,915.082303,915.0823,CCS+3P
0,0,0,2,1,0,3,_H2O,3.0,GGS+2P-H2O,914.120441,914.1204,915.128266,915.1283,GGS+2P
0,0,1,0,1,1,4,_H2O,3.0,CSU+3P-H2O,915.0584940000001,915.0585,916.0663190000001,916.0663,CSU+3P
0,0,3,0,0,0,4,,3.0,CCC+3P,915.1238699999999,915.1239,916.1316949999999,916.1317,CCC+3P
0,0,1,2,0,0,3,,3.0,CGG+2P,915.1698329999999,915.1698,916.177658,916.1777,CGG+2P
0,0,0,0,1,2,4,_H2O,3.0,SUU+3P-H2O,916.04251,916.0425,917.050335,917.0503,SUU+3P
0,0,2,0,0,1,4,,3.0,CCU+3P,916.107886,916.1079,917.115711,917.1157,CCU+3P
0,1,0,1,1,0,3,,3.0,AGS+2P,916.1360910000001,916.1361,917.1439160000001,917.1439,AGS+2P
0,0,0,2,0,1,3,,3.0,GGU+2P,916.153849,916.1538,917.1616740000001,917.1617,GGU+2P
0,0,1,0,0,2,4,,3.0,CUU+3P,917.0919019999999,917.0919,918.0997269999999,918.0997,CUU+3P
0,0,0,0,0,3,4,,3.0,UUU+3P,918.075918,918.0759,919.083743,919.0837,UUU+3P
0,1,2,0,0,0,4,_H2O,3.0,ACC+3P-H2O,921.124538,921.1245,922.132363,922.1324,ACC+3P
0,1,0,2,0,0,3,_H2O,3.0,AGG+2P-H2O,921.1705010000001,921.1705,922.1783260000001,922.1783,AGG+2P
0,1,1,0,0,1,4,_H2O,3.0,ACU+3P-H2O,922.1085539999999,922.1086,923.1163789999999,923.1164,ACU+3P
0,1,0,0,0,2,4,_H2O,3.0,AUU+3P-H2O,923.09257,923.0926,924.100395,924.1004,AUU+3P
0,2,0,1,0,0,3,,3.0,AAG+2P,923.1861510000001,923.1862,924.1939760000001,924.194,AAG+2P
0,0,1,0,2,0,4,_H2O,3.0,CSS+3P-H2O,931.0356509999999,931.0357,932.0434759999999,932.0435,CSS+3P
0,0,0,0,2,1,4,_H2O,3.0,SSU+3P-H2O,932.019667,932.0197,933.027492,933.0275,SSU+3P
0,0,2,0,1,0,4,,3.0,CCS+3P,932.085043,932.085,933.0928680000001,933.0929,CCS+3P
0,0,0,2,1,0,3,,3.0,GGS+2P,932.1310060000001,932.131,933.1388310000001,933.1388,GGS+2P
0,0,1,0,1,1,4,,3.0,CSU+3P,933.0690589999999,933.0691,934.076884,934.0769,CSU+3P
0,0,0,0,1,2,4,,3.0,SUU+3P,934.053075,934.0531,935.0609000000001,935.0609,SUU+3P
0,0,2,1,0,0,4,_H2O,3.0,CCG+3P-H2O,937.119453,937.1195,938.127278,938.1273,CCG+3P
0,0,0,3,0,0,3,_H2O,3.0,GGG+2P-H2O,937.165416,937.1654,938.1732410000001,938.1732,GGG+2P
0,1,1,0,1,0,4,_H2O,3.0,ACS+3P-H2O,938.085711,938.0857,939.093536,939.0935,ACS+3P
0,0,1,1,0,1,4,_H2O,3.0,CGU+3P-H2O,938.1034689999999,938.1035,939.1112939999999,939.1113,CGU+3P
0,1,0,0,1,1,4,_H2O,3.0,ASU+3P-H2O,939.0697270000001,939.0697,940.0775520000001,940.0776,ASU+3P
0,0,0,1,0,2,4,_H2O,3.0,GUU+3P-H2O,939.087485,939.0875,940.09531,940.0953,GUU+3P
0,1,2,0,0,0,4,,3.0,ACC+3P,939.1351030000001,939.1351,940.1429280000001,940.1429,ACC+3P
0,1,0,2,0,0,3,,3.0,AGG+2P,939.1810660000001,939.1811,940.1888910000001,940.1889,AGG+2P
0,1,1,0,0,1,4,,3.0,ACU+3P,940.119119,940.1191,941.126944,941.1269,ACU+3P
0,1,0,0,0,2,4,,3.0,AUU+3P,941.1031350000001,941.1031,942.1109600000001,942.111,AUU+3P
0,2,1,0,0,0,4,_H2O,3.0,AAC+3P-H2O,945.135771,945.1358,946.143596,946.1436,AAC+3P
0,2,0,0,0,1,4,_H2O,3.0,AAU+3P-H2O,946.1197870000001,946.1198,947.1276120000001,947.1276,AAU+3P
0,0,0,0,3,0,4,_H2O,3.0,SSS+3P-H2O,947.9968240000001,947.9968,949.0046490000001,949.0046,SSS+3P
0,0,1,0,2,0,4,,3.0,CSS+3P,949.046216,949.0462,950.054041,950.054,CSS+3P
0,0,0,0,2,1,4,,3.0,SSU+3P,950.0302320000001,950.0302,951.0380570000001,951.0381,SSU+3P
0,0,1,1,1,0,4,_H2O,3.0,CGS+3P-H2O,954.0806259999999,954.0806,955.088451,955.0885,CGS+3P
0,1,0,0,2,0,4,_H2O,3.0,ASS+3P-H2O,955.0468840000001,955.0469,956.0547090000001,956.0547,ASS+3P
0,0,0,1,1,1,4,_H2O,3.0,GSU+3P-H2O,955.064642,955.0646,956.0724670000001,956.0725,GSU+3P
0,0,2,1,0,0,4,,3.0,CCG+3P,955.1300180000001,955.13,956.1378430000001,956.1378,CCG+3P
0,0,0,3,0,0,3,,3.0,GGG+2P,955.1759810000001,955.176,956.1838060000001,956.1838,GGG+2P
0,1,1,0,1,0,4,,3.0,ACS+3P,956.096276,956.0963,957.104101,957.1041,ACS+3P
0,0,1,1,0,1,4,,3.0,CGU+3P,956.114034,956.114,957.121859,957.1219,CGU+3P
0,1,0,0,1,1,4,,3.0,ASU+3P,957.0802920000001,957.0803,958.0881170000001,958.0881,ASU+3P
0,0,0,1,0,2,4,,3.0,GUU+3P,957.0980500000001,957.098,958.1058750000001,958.1059,GUU+3P
0,1,1,1,0,0,4,_H2O,3.0,ACG+3P-H2O,961.130686,961.1307,962.138511,962.1385,ACG+3P
0,2,0,0,1,0,4,_H2O,3.0,AAS+3P-H2O,962.0969439999999,962.0969,963.1047689999999,963.1048,AAS+3P
0,1,0,1,0,1,4,_H2O,3.0,AGU+3P-H2O,962.1147020000001,962.1147,963.1225270000001,963.1225,AGU+3P
0,2,1,0,0,0,4,,3.0,AAC+3P,963.146336,963.1463,964.154161,964.1542,AAC+3P
0,2,0,0,0,1,4,,3.0,AAU+3P,964.1303519999999,964.1304,965.1381769999999,965.1382,AAU+3P
0,0,0,0,3,0,4,,3.0,SSS+3P,966.0073890000001,966.0074,967.0152140000001,967.0152,SSS+3P
0,3,0,0,0,0,4,_H2O,3.0,AAA+3P-H2O,969.1470039999999,969.147,970.154829,970.1548,AAA+3P
0,0,0,1,2,0,4,_H2O,3.0,GSS+3P-H2O,971.0417990000001,971.0418,972.0496240000001,972.0496,GSS+3P
0,0,1,1,1,0,4,,3.0,CGS+3P,972.091191,972.0912,973.099016,973.099,CGS+3P
0,1,0,0,2,0,4,,3.0,ASS+3P,973.0574489999999,973.0574,974.0652739999999,974.0653,ASS+3P
0,0,0,1,1,1,4,,3.0,GSU+3P,973.0752070000001,973.0752,974.0830320000001,974.083,GSU+3P
0,0,3,0,0,0,5,_H2O,3.0,CCC+4P-H2O,977.0796379999999,977.0796,978.087463,978.0875,CCC+4P
0,0,1,2,0,0,4,_H2O,3.0,CGG+3P-H2O,977.125601,977.1256,978.133426,978.1334,CGG+3P
0,0,2,0,0,1,5,_H2O,3.0,CCU+4P-H2O,978.063654,978.0637,979.0714790000001,979.0715,CCU+4P
0,1,0,1,1,0,4,_H2O,3.0,AGS+3P-H2O,978.0918590000001,978.0919,979.0996840000001,979.0997,AGS+3P
0,0,0,2,0,1,4,_H2O,3.0,GGU+3P-H2O,978.1096170000001,978.1096,979.1174420000001,979.1174,GGU+3P
0,0,1,0,0,2,5,_H2O,3.0,CUU+4P-H2O,979.0476699999999,979.0477,980.055495,980.0555,CUU+4P
0,1,1,1,0,0,4,,3.0,ACG+3P,979.141251,979.1413,980.149076,980.1491,ACG+3P
0,0,0,0,0,3,5,_H2O,3.0,UUU+4P-H2O,980.031686,980.0317,981.0395110000001,981.0395,UUU+4P
0,2,0,0,1,0,4,,3.0,AAS+3P,980.1075089999999,980.1075,981.115334,981.1153,AAS+3P
0,1,0,1,0,1,4,,3.0,AGU+3P,980.1252669999999,980.1253,981.1330919999999,981.1331,AGU+3P
0,2,0,1,0,0,4,_H2O,3.0,AAG+3P-H2O,985.1419189999999,985.1419,986.1497439999999,986.1497,AAG+3P
0,3,0,0,0,0,4,,3.0,AAA+3P,987.157569,987.1576,988.165394,988.1654,AAA+3P
0,0,0,1,2,0,4,,3.0,GSS+3P,989.0523639999999,989.0524,990.0601889999999,990.0602,GSS+3P
0,0,2,0,1,0,5,_H2O,3.0,CCS+4P-H2O,994.0408110000001,994.0408,995.0486360000001,995.0486,CCS+4P
0,0,0,2,1,0,4,_H2O,3.0,GGS+3P-H2O,994.0867740000001,994.0868,995.0945990000001,995.0946,GGS+3P
0,0,1,0,1,1,5,_H2O,3.0,CSU+4P-H2O,995.024827,995.0248,996.032652,996.0327,CSU+4P
0,0,3,0,0,0,5,,3.0,CCC+4P,995.090203,995.0902,996.098028,996.098,CCC+4P
0,0,1,2,0,0,4,,3.0,CGG+3P,995.136166,995.1362,996.143991,996.144,CGG+3P
0,0,0,0,1,2,5,_H2O,3.0,SUU+4P-H2O,996.0088430000001,996.0088,997.0166680000001,997.0167,SUU+4P
0,0,2,0,0,1,5,,3.0,CCU+4P,996.0742190000001,996.0742,997.0820440000001,997.082,CCU+4P
0,1,0,1,1,0,4,,3.0,AGS+3P,996.1024239999999,996.1024,997.110249,997.1102,AGS+3P
0,0,0,2,0,1,4,,3.0,GGU+3P,996.1201819999999,996.1202,997.1280069999999,997.128,GGU+3P
0,0,1,0,0,2,5,,3.0,CUU+4P,997.058235,997.0582,998.06606,998.0661,CUU+4P
0,0,0,0,0,3,5,,3.0,UUU+4P,998.0422510000001,998.0423,999.0500760000001,999.0501,UUU+4P
0,1,2,0,0,0,5,_H2O,3.0,ACC+4P-H2O,1001.0908710000001,1001.0909,1002.0986960000001,1002.0987,ACC+4P
0,1,0,2,0,0,4,_H2O,3.0,AGG+3P-H2O,1001.1368339999999,1001.1368,1002.1446589999999,1002.1447,AGG+3P
0,1,1,0,0,1,5,_H2O,3.0,ACU+4P-H2O,1002.074887,1002.0749,1003.082712,1003.0827,ACU+4P
0,1,0,0,0,2,5,_H2O,3.0,AUU+4P-H2O,1003.0589030000001,1003.0589,1004.0667280000001,1004.0667,AUU+4P
0,2,0,1,0,0,4,,3.0,AAG+3P,1003.152484,1003.1525,1004.160309,1004.1603,AAG+3P
0,0,1,0,2,0,5,_H2O,3.0,CSS+4P-H2O,1011.001984,1011.002,1012.009809,1012.0098,CSS+4P
